instance_id,predicted_score
5052506756533685557,0.2811099810980726
3424289016728700770,0.22146612703187282
4729538527537727759,0.2932351991139498
7897599683142009793,0.032544666790943214
343441595849115026,0.006399975653338487
2846769586743403368,0.32001024422683344
5819822846993048934,0.34542255690428264
8194816418834676143,0.08603462167558794
4760302934468228261,0.1997917366214806
5759673339086458214,0.01240786267470401
7641789962949338872,0.2629837064715754
6870084315248288836,0.2996526014647493
8306374236051863019,0.36155710610665787
8246818607045202141,0.26851788956459294
6901324839736421463,0.2056663328542312
3281097936829612398,0.3493902253686738
1594763936521717829,0.17002140785441536
3663899945562722093,0.009049838202007087
1822656991613662903,0.007619426115191129
1414207644756661538,0.3704119414538324
1944003602366998647,0.24141742065095198
4281050632971489875,0.25403313821272755
5220030915194885293,0.2827560618263472
2868651548190523476,0.49473480990810914
1293864028843126907,0.758293642857818
3333577574401753795,0.27041456372174955
5965229823041494910,0.29803655599033474
5611760449003848992,0.2211309284509392
6455344570246608573,0.17730516431001403
6802230408535594525,0.3252303284077985
5487946533265980117,0.26810074405590567
6897913471591248176,0.1360704657057599
3918377157362675988,0.24596138054683497
5543943919311307634,0.011211908524534634
5583918418529458019,0.19374781564866195
6481737719824811184,0.18561407439898336
525770983445045765,0.1960584592784372
6392372796648066915,0.2795795409647166
7620812689659371428,0.008844026128433397
83083295049874337,0.006839563347745202
1431722850998860685,0.015665199366223726
3830729140320355037,0.7195620318356868
9047230541629207955,0.04304383326246063
1874572778374300482,0.053863401768768984
6428055555176351510,0.23087002127021305
3016583805916609038,0.11875333916793526
3304880561400479556,0.1974868291254929
7777891094403447920,0.09195144773076729
2932126900786531765,0.15721700266285693
5386115229062063211,0.3014827502100947
263474239562445805,0.24632074613547936
2181979687600469820,0.2658397321314764
8198697121228417300,0.21836642532375866
7208874647450959471,0.5466081223500202
9056312222515522246,0.2521761252551075
7663817113632763680,0.17536728571526364
7388945125345463477,0.22798125937889938
5131492851589705031,0.006623197854333178
4767593025545558923,0.3368366834383921
3402370893488179910,0.24292879792582597
4169441251383092696,0.0763289664548206
688744249119185175,0.2464827563001463
4463247471113235923,0.013939620524933093
6149001761575074726,0.25406220318065
7612484659962773432,0.2716418961440116
6538163703965664411,0.3201949801463993
720427327824163970,0.023112651118673628
4654230912716321932,0.25406140797759613
7672597781952417742,0.3942553913779091
7319307332705697862,0.020570291092615597
6914417021046210481,0.27115031789853977
6765393399943886220,0.2953616344440201
8895514220701101163,0.4278230542211963
5193366367228660783,0.3840356435334595
3513260670315507794,0.2969821294005248
7526733844639043360,0.055888682636626316
3481168543368217314,0.7510348603765704
1456273825858958295,0.05313116271138638
3073401427147444387,0.09223901702279708
31672717277047064,0.3585228260883241
2085675273558862577,0.1740240284119578
4408572429503418246,0.18769789797152908
3707416841331667019,0.11860298217038412
416305129054534569,0.012245055323948454
7157388613526096051,0.006847309316667294
141741444716600644,0.010289185079114882
4880085583628314662,0.020242277084224387
1300842919614366899,0.5351512620417813
29067160730421853,0.37766316388742976
1920645874337144063,0.08691551393233833
9129864992222282472,0.029533227703952624
4554691328320926760,0.053051982217421835
6455127896366078152,0.277157639498686
8768231523511915985,0.27148693718066086
6357092224686136335,0.19756533190329592
114864366381696099,0.24193243913086654
3445160450946184530,0.048886805915349066
8438323940210003185,0.06462069159024161
6541575994667851173,0.251870761719274
7488249188371117129,0.05813411877119599
2214591567647812744,0.30388984260486895
5420618271047930355,0.33493465221448854
5341205707162273211,0.32921473314236954
991107441000254733,0.011647479105186858
3977851707674670659,0.0545975276608446
1479827397639322286,0.33736044483650995
1417719228361625135,0.032590503437596674
2540209571103261241,0.0068086884268338714
7320615537304950564,0.06469046084617344
7324853336273578854,0.016753570371463883
7934428447532755442,0.3267579934091077
5193622941020225438,0.045095735522460406
4618512523785416836,0.20745663529031005
5652776736120099263,0.26269580239265033
4844728007178129342,0.136631161197278
9172808640288269085,0.3669876043152016
3290834763734651839,0.26085283622564054
3502494340004646423,0.010402282972536023
6256542785774570029,0.24399413554800783
4944914382993831474,0.025782160564414503
2135381561716172591,0.008410556909062348
2234715457453361884,0.05060010601051912
4855608185089744095,0.0370576411497394
8695929034230330308,0.276411181983592
8285244561765074344,0.5153870458054837
1392025300805388552,0.2911651544764785
6758201460842739033,0.33341829915236715
7106091840479664748,0.28798766999960596
6740883820129700093,0.33959653308820414
7207513023067122920,0.03212003501549658
4010111107144773813,0.32155566205300384
4901608293225862170,0.5198987729481148
4261430223262909551,0.00885584283742188
4098420538516562313,0.287913959463567
6348958628485311119,0.041848731574885056
943839992411276596,0.026120751670917087
4476907507063512603,0.011708542347734404
8629837107261517319,0.05363699006776346
6029094865205928355,0.21108236508212314
7964270265672541841,0.35989359118297753
750006372058021366,0.3082954899258926
4621523796411671189,0.16853028787461452
313762461564040753,0.2853566759075902
9140106269737920392,0.0915255911110764
5700429965966842189,0.32320712839795845
7296380830029982337,0.23915185630404023
575735927783538190,0.2863123287189443
5999075769659783176,0.4279279249439239
680932918841339622,0.019059733212871376
3610722623740149492,0.3710799595085767
4489371404239862745,0.46178846150372105
3130225219723120055,0.18149611207090569
2174613786908818233,0.26565858376993956
5402276871593271180,0.20010814343557187
429959184140410532,0.215076905455759
6121487248272574087,0.670075174472276
2556200608428486996,0.3301220001488603
2972915756349893191,0.16796955042484502
1920727981547909557,0.26872842675170955
6987371674542262221,0.2902455624227571
34988235606857795,0.33804091323064267
7745141227940381683,0.3566751158794683
8962130815456611305,0.7606324726981767
8330154838081702498,0.08939600321748349
4842642559802222714,0.13633212814541368
5015737523169577569,0.4461780729190271
2031056420407958035,0.2862743679462561
3592321504173590828,0.07165966937567195
5967376397255844265,0.22595575455260425
6811399113618471178,0.7565055162798252
4331292365080566161,0.28917765734934064
7243061428635867318,0.20568349129851038
8739759694394146366,0.22559417755096173
8976684827386225621,0.2910451036696249
9008490918848025043,0.05994848876860356
3803701424546228349,0.3115192428638037
4583316507943547922,0.040764569058441544
6681338624063438471,0.01454304080900396
8789030769159153503,0.18063143214874652
2836896338921031588,0.7408068579315189
157726233113718902,0.4756010944289203
9115536397697411177,0.31083923223348003
8686703585217617135,0.13307021002523173
749291436129431599,0.5133837512176197
7616418364150061339,0.03135306437182079
2676986352170902133,0.010986197130942732
4720267419279561966,0.25795704943021197
718413918761273250,0.08449575298079488
1328855079236827053,0.20792117932399612
6285598021976577565,0.7247751754340375
708679316567063913,0.20781078418198878
8098131532286772993,0.26311495370101173
4250807379813268310,0.09073428816934921
2149853874563418887,0.28019893579679306
1227475605931979127,0.3179838142666539
8675860882589277464,0.005629709384268746
561894090779307928,0.007040495010135527
8605110433369475559,0.2147558190723231
2948248944363596759,0.06670199083015439
1041225300358412220,0.4941732266257472
8103769334344101140,0.23548731321144634
4289711775572040102,0.3533938475533877
6011988910814911473,0.3444555937884234
8513967377498543140,0.04250532456366225
8664164846127935973,0.20896585287631392
4710240124376899886,0.07630643564860223
4871681901522976672,0.19675507900359468
4741231624338697980,0.37225654800590346
1706443540265830497,0.23228547923178205
1308664576971175497,0.32318371200203166
7227557411820750671,0.35048353366253504
655914378892523698,0.034354478727669606
2703396307214002289,0.00969066813258322
3300451601911818111,0.0906641724934643
4215794656368574150,0.005263843265023918
363800434143192853,0.2571655622370822
5731198564413317272,0.3764740106650588
6355356607483637496,0.25057886257026596
178497218437311091,0.11319438039949022
8411215460769601336,0.2871451335669386
209533464652697146,0.23507881380888077
8841201941346435247,0.7628156352902019
2383269534788102873,0.37644927808099127
5272884239997869655,0.4663748135649666
4846258237268702903,0.2053943867874156
7298872624229553680,0.3031366250562767
4572190310384466450,0.00455195758436658
917168485137023423,0.13047527119318328
3685725105817959865,0.029722562217546267
6613407039136349777,0.3021701015846741
8903638383725601616,0.007015364827591986
5342548520501393753,0.21557904717459503
8412919388950880938,0.4068369262200238
863152708959525942,0.2182275281049609
257644478667932186,0.4174573666502269
969968660520358220,0.4406987361757392
8347926965600939068,0.5497405136598033
5439269789383938250,0.7227542165125717
2899878748352687462,0.20076348114552064
1759806859989965337,0.02093130276564307
7260914320794332396,0.3174547195637635
6686026135269822763,0.2454595513470879
5522035506699076230,0.2914006416792481
6855103087367560512,0.7345347968020013
293828797688641042,0.2755281532336086
1011350239522012178,0.3175760925445123
7370752260228083229,0.10363596485250026
483157485317044127,0.006006463012572162
5832088099882761831,0.07886111807852658
4149489714601631315,0.19644651820685993
6680632105475798639,0.23023426389726726
5478802309319106006,0.2141642699776468
7099291195565881617,0.42764306594397894
6596486230299912858,0.3179939320712034
2973378009854282444,0.3459484034603598
8479829045661915245,0.004838398365866185
5546604823959625110,0.03962223694944029
487050581095844090,0.4698503829053413
5941078041588013189,0.4873476301015544
5864440342161574072,0.2479434393424854
871670796764038554,0.04156422861180526
886454975737922984,0.045856744727962265
6058318097945280303,0.023980158956862205
7958428674289655486,0.37044824533447257
5271378441762655856,0.2243603034691461
7388538075248974601,0.2665880493305079
846400810944853540,0.10166089935605352
8522761882324278622,0.2480904032588657
4465859797658767050,0.19610760681912015
3525423432442268588,0.03714483928384915
9025784899305877584,0.10811628695281103
5161117579384301058,0.25922468600715554
2702453378806737656,0.1476460306100226
7336877485255975170,0.22472242655103486
5201528284288065831,0.40988149251222206
6762717273885441970,0.0699422645511102
1450219526554796111,0.26638422034681514
3978620051623668317,0.4807007500927492
1265169518933245777,0.30937122050338944
8530121610231853167,0.225239166568228
8472381645758716113,0.45730564811985086
391201440941701723,0.27141708387087304
566903834890949715,0.35103511157937695
9004555902261579965,0.43068749207928647
6631325629749717598,0.007122796706750178
9192268514887754868,0.773598236077911
715283833498913434,0.015347730301755366
2191938095922064788,0.018661690500918007
3028321420157331611,0.505488199674198
4131729281564283947,0.13873608728283157
4163507109279526291,0.19551657012513216
8286974578100005564,0.02756005214785956
4598383183431212828,0.20638614410481018
5530973606158100444,0.34764738927032685
4817248417351154973,0.5122239590439575
3065289178544973355,0.01082191464358562
5292364568140835015,0.1726675938725148
1878249427797295959,0.2762475896080644
8176180428522358196,0.7627350123821183
7453648379152362897,0.3320097474310208
126921399742105340,0.12628742888214242
7263075306963206201,0.008593533073605188
2100270643242228522,0.18906202166675906
3577834059899419320,0.2796471053215571
1184200692224476087,0.18915843404236687
2993620497376061773,0.3018935429713304
2165848650108405149,0.263041964025933
5731829710218566404,0.22133431936378162
703070573984362540,0.29183854500140727
324703928887557905,0.40482117149279767
4850647932344430371,0.08056070513913913
7017432615412884394,0.27874258756355597
2929688842193871513,0.25002782267066426
900432396333131019,0.19828460280391755
7213018950313431214,0.31644242862641
2796633289637085107,0.21270816168416137
1656074375789173118,0.19725600612795638
4471973191154282840,0.2590272759431501
6682504573863866402,0.1950049893364723
4864341444379960287,0.6925564693751378
7671215619255341236,0.11714385619504916
4950680700179113021,0.09936818298894884
632835438324227366,0.24940478938875849
972578559137784779,0.041026732472429286
5555067388057802695,0.3689274782385089
1957286493957283517,0.05154610075891204
4059128096403501372,0.053717149572396726
3244631056676540359,0.26335838586535604
3836248503300822870,0.010007530817205484
4629048252039694974,0.029525164262897485
9043475136615051614,0.04148313806129238
8805791644590297442,0.30298264784677587
3467476091274586473,0.2633542975824577
8790456139603826506,0.4474984103044822
7315369121207578547,0.25627691462421776
6856343625179498394,0.7519799873422205
4813209099425194198,0.1538741276546964
5039739865679243788,0.03849062545245073
1620954314947348783,0.20789858100423664
8366089346680466127,0.2500067755969258
4827658843944731959,0.3423992278136171
7993585641866645480,0.35138425247823085
8090259293407741622,0.0037773762637977283
5755513945728036652,0.02162925191056741
7153138514454847660,0.0038261348802081244
6229492102039101026,0.22869237204193546
7666349898336076564,0.02850303826692948
5739785639760864094,0.018756653233976812
7776230214014291547,0.16876618557178022
966805910889026403,0.0034269502270236085
5812527038492310632,0.286322599445278
5114710384281310994,0.029630826743352677
7060130495113932046,0.03342805864940972
2998044192431191265,0.0018241797493706632
167093451721738221,0.015392694037633246
2103863242846036083,0.017608893720950505
872594762670387323,0.2166636031772935
8734402040180343404,0.19160226555487153
1297751004680897999,0.20196274773886044
6551284166412046180,0.020415732561807017
8462794717232466893,0.004126991297670494
219710619421598373,0.2689676552673238
2668974946962759221,0.002963249421883802
1647288106830676174,0.3088693350680983
4181859633464993353,0.006188859361531404
8684538277290470645,0.2463566579860439
948510564227032510,0.012843350228781187
56845173964573001,0.004758498488927095
812078651947468196,0.1179920681471552
8954305957079746021,0.0776989336677419
2109805855082537902,0.004613616274488386
999728773493171959,0.04080270857049526
4430652739552267015,0.1295534279058511
2494406776850574295,0.04689285164201633
451527520450209949,0.265938681104501
2467589405606711429,0.27423962376359284
8829595398058595119,0.003436295318625735
6758145288334454641,0.19591897832827143
4707959972901173239,0.2571173114782733
7305552176626190869,0.011401677845900174
2303452902759682405,0.24168490201398923
5352818392114174025,0.31072725883891267
7507201317289012245,0.33705840709329105
4870128661185244967,0.03520130107340861
4325381687271616367,0.04651268951943614
4451799098723823612,0.45762665722326296
6993726424772927176,0.23775317798182516
1194393834725983202,0.0444525011434645
968760314975452173,0.41172721865712053
285112015296986341,0.3875935134068575
748814836766829182,0.7214697682689193
8864947319865254193,0.029599759164614263
8519855881001654612,0.30667831455846817
8190264010210515013,0.2744465019751441
902642451846790545,0.18571452744380174
686821398898096666,0.6602495341035288
5168346317273069156,0.2522678485628891
2275662625344641400,0.0044511254339722325
2849711834259400484,0.17206878662618735
2329736138478511047,0.19284239197839254
8358163105255162083,0.2687723458688876
1782597145059608987,0.12422269229169938
4179604587558992139,0.31825318547137027
7947327483554671548,0.2478249873374096
4069645395334988071,0.05264325148263703
8538612152190757036,0.3370273435398903
8681459159201652718,0.28509583597083077
3590120313576618014,0.3049211283268046
3360062242895580974,0.33368719590312557
2117591501569191754,0.006699355117777736
5548443575974760247,0.35796853282760005
5177487604515151750,0.21851968539194672
6122348286262490109,0.2284396248085005
6785056339528100757,0.3173677955726372
8230739622159704699,0.2607138736305781
1447209847534749947,0.033712780527857936
935538337396906215,0.2047242227833725
962217757629918683,0.16485383606120033
4081971632010229247,0.28156000156441907
5589252236114579282,0.1446486981776413
4213276879927451663,0.23744095804870988
3460068708779866388,0.020456364510202392
6166096185611693528,0.308023934424199
3660268531785948578,0.7863030346162816
7973020605622281507,0.04705773415352176
1463062993870511969,0.231744830902847
5638708786117551090,0.25513232504482597
2998831579900103022,0.4464392982793729
778070535882263033,0.448394395224593
3585479276795306966,0.23966604513517592
4463031923811811518,0.23540090784423975
4890949575227859922,0.031956334510351334
1897340132696841537,0.21723477688438986
1033530293270291493,0.03884691484163971
2485555754383606636,0.25770116752821776
1206013579612055283,0.17855557702399505
1117947798409930954,0.2468015231600722
4156043964348100450,0.19394206360468297
7058741892565481066,0.40719256328357084
8157633052537373987,0.20569139772074269
7322192706611984981,0.4301259068053008
4661126382523091625,0.2552740989829808
1905388658381200725,0.03730898650735988
3464074267590104283,0.035618089607913336
3499909175475805580,0.4292653493833109
4753219883010738779,0.3338289748142377
4803547159154929650,0.06785635216248531
3806996001200885566,0.18006914316029526
8733175117290329996,0.25639462113215644
1444842903599402510,0.16920551149481078
2222345696389803769,0.1854031145743327
2536505210546764855,0.2031279046935964
8677680341887464666,0.2839290117568146
6503345181338225670,0.28669945328474183
1496943923890017961,0.3132282727286558
6093051877048102983,0.19137815834917646
3237932764075268493,0.4985556868070593
4610909019790765779,0.029582664605354386
5347628958410208057,0.2566564868310234
3524073096236711177,0.03520130107340861
3289698573311551955,0.012009018688352087
7022526248084989035,0.2775372746344266
704580354489092623,0.20182303123833994
5775998187487151314,0.210956748138427
2512811245651602537,0.18239559537059552
4034256970696554877,0.3542838473705039
6797603831836080773,0.34848651701697014
7797680358717187969,0.4702502192913006
1235431604430319407,0.00986338429749858
16073312158587356,0.2533905964194144
5013876463240444364,0.7214181503908268
6633392746380063260,0.1794614864862284
5723530357132489047,0.01652805197369451
9139479236747868639,0.12632743384628847
8511189493862200849,0.012365638559838521
938313040553336946,0.2536365438533078
2389512466354815039,0.20416777904536967
6938050479985342348,0.007956280600269653
8946687969826822428,0.2292202262356168
7716224692652726595,0.29677008801973637
2316267089811691304,0.2472289939290396
6452507347055378966,0.283190139622319
6873423430948506042,0.01035844932882297
9186139981078860464,0.4264068511805242
1932476848409415639,0.18260080407656729
6747345319464731188,0.25588120682937626
2347369520085606936,0.3093324586327532
8974674350314320811,0.028275136484800362
1019134832564821777,0.24125400299980476
8664384518707313483,0.0035291947772555197
3611037177220306970,0.2400096739430721
9004334243108397334,0.011354138523038928
2563816340830841387,0.3212176499150515
6679322529078971867,0.19311201755134294
7336115599873493522,0.0698055484645367
3394621966906783613,0.02828503097836953
8863184560076516105,0.27772487857366734
5865557250309382092,0.3728497933706104
279508889674331079,0.03216742384141859
6704647359100578033,0.2964520955426605
7950182729229942786,0.3298307679338735
1415793133042951420,0.0743437383217795
99668508462997588,0.2486933419059784
867469647892159585,0.16029234277670246
2388382274029051399,0.09506381499445861
4582321035724821150,0.2565865945367003
4427376926972376010,0.003826094805481365
5765203676523990046,0.3423048472196065
5309310134929109676,0.28049907880810887
7044066650490949741,0.320307492213688
2850651660376432617,0.10164376848522264
7765179152599220372,0.499021879948031
4360185062925640743,0.06046768832482789
8597431162999510999,0.4195411041001525
1693649628372922588,0.10716356956911752
7136179339629054181,0.5098425029497927
7273312575378538191,0.0050902353029028975
588624762837801711,0.29450240306371167
1953443450352188566,0.2781973714835154
7403069236372818213,0.31815460888074504
4038610863369978357,0.003766371494730498
7751583035552358165,0.3381326119311446
9007279465361262286,0.2995762465820662
1449169360983422478,0.005789108732841937
4621479919926698201,0.2767345983749324
7481086136060919990,0.35282705490122596
1146971774703216115,0.5671638805126425
2626839289121215404,0.0742884084473759
1970441021378949127,0.18700691256587637
278098484525997444,0.12456352776624957
4161081967935525226,0.0027669945227889654
7321745669801131707,0.5114951607891831
5453900073160820478,0.27794396202385113
5802547193171269679,0.02574014501226952
4910446581151049877,0.21657615037995806
5618641579178982505,0.3442823980810309
8745729471648980820,0.24160012401356537
3732960634749480857,0.15355920045507734
1024675228394657072,0.023960562730666785
2235563088352490732,0.10277447304141332
3887805421595267081,0.08911024986475048
2324791677820111264,0.11068052198177938
953407565613986736,0.00919533557647424
4101173313219597015,0.25231771702341027
2399513512415729032,0.08851807635194547
4574316017756083746,0.47906892541653023
30402035984369784,0.25110913768307463
6893923621315831176,0.30058570257871786
3748729339318842764,0.2924520566596741
9211530036849679921,0.27175958178962173
1810316716974830691,0.1404627291271976
7788774161017607767,0.16414537749495325
5532630405769657588,0.3841834105881965
7102533025977198974,0.011214481669921221
777740822490477769,0.2506697620842172
1631197840514288667,0.17729336507671695
8723744759758776377,0.04339739197939433
2875491438154457742,0.011551413764416546
2065231113562148396,0.2975842800571924
9202637210399031177,0.03771715635284687
6872113063558499748,0.060577288263711136
7554742521953598539,0.22593449957836897
8537866609082602901,0.2695161463595222
6966193967251073037,0.12128970704296962
4233148351230882732,0.09410860056889607
5416371628197779073,0.42870561265897544
541482592638724710,0.3801003048568
6283414110663792987,0.22253538326234695
9159751357917566328,0.09766518907148082
8620550774146335978,0.18846123383973437
3036278817304396649,0.21983725547150898
8994482062096550138,0.20511367423509178
9145300971872852116,0.008722035738063532
6334027418453204198,0.2816712264634356
832176253260891438,0.046526449039967464
2002537010544994782,0.19001383014617326
7569551310921828140,0.2608786976546574
69712100512010016,0.2731155184630353
3951362179718752330,0.198843523471557
1085754433654936330,0.09718131556300029
71327454214033328,0.21782090050415737
4403273120654716148,0.028978175037402087
6871201080548992420,0.2771837689854329
6469519926633293313,0.2973255697665059
341212735403646982,0.031292925029135846
1796439373597938399,0.043600008204171016
349568654093803665,0.2811337399766344
4781815847700574471,0.030402947412399732
4602949190867799045,0.3852981774957985
289102429015972483,0.0407617016102532
5319638128393180213,0.20155821592406808
1582369553812603159,0.003907767668880976
800055983527613544,0.05880562269644496
5644157020870411543,0.03854050924604581
8018358709579090842,0.006846987156506982
4637672581577006727,0.096675354601496
5271852038283649568,0.049601383300050206
4781855192534790785,0.3193380135657099
2849736476770723971,0.22051751117340396
1302456942024552053,0.22972920374845432
8762597529120700593,0.2057445648289235
7506938054631795009,0.02008519729431141
5205445835667020895,0.0284811313823104
5484912175122087377,0.10109893894161395
5507981049959640237,0.22981285688880343
2570556895650907447,0.010223592602210669
3267903701911127495,0.045930431490413495
8433079463153323012,0.24461550893538891
6025797489038621346,0.20037966329612428
3623073468288429619,0.05204162828332737
9079172753370020547,0.013483524864890933
5378664327280549771,0.20745913580167114
4083033953156673266,0.413777763943468
6445985054446682725,0.2450158018857831
1473535244439196492,0.19340664500869265
3762316498100264823,0.028581188374389065
9130654240524540853,0.43486433639152927
6045494080404857077,0.7044076739144078
2635471742062346485,0.28367403415943715
7103663920951570814,0.007604488298244996
3430997104082953448,0.30109769687805693
2698678901116223713,0.3026878859502252
8254461398236202284,0.7042732127344304
8349301483488421644,0.09017655061154611
262575315106119525,0.38107735492237255
5588370110467810047,0.2797166071892453
1045180614897885852,0.2567392969776844
1353070558381080497,0.034667980293144815
1606164946290523288,0.33183168448136313
8043971659381574398,0.2661394057795574
786637260234324288,0.02619650564308233
8480824279869183091,0.29070465362721143
226878704581699851,0.25044695651612187
7485751016915221633,0.3377689527291468
91780906438843218,0.021851607467952876
7609513809991163327,0.18254139923153645
2127867409224387008,0.04411137298498504
4991288490387279054,0.7395027088821706
6501030946551482038,0.22039628831903935
4378607893216808001,0.2469248168071015
2806723440773992172,0.055526507439872454
5848847431686891119,0.025665364728414027
9167416670616870939,0.0370929998946868
6822241783275428758,0.3171654543981385
1593123202793815856,0.10053632990499384
4280114651081259755,0.012041113197933804
4713906570419867177,0.03022594206778622
1850378804178446885,0.016812069263195246
6660072379265794300,0.10083434435792879
8655524311428611518,0.07055316835686917
8345536269110937027,0.20057969794250585
5390250723393604629,0.18486247481462764
3618942941866513779,0.022486592196784935
7479645346333331426,0.050712171466351444
1544717216857871483,0.3219997618724425
6834616068755000209,0.0919471989466533
2356885661110481875,0.29759037999850013
5626661447054393173,0.45784538260104923
9068960104114367142,0.010064233567537655
7662791793904857711,0.2760695310813796
1003586513570375159,0.17708795764975485
6812700740750844331,0.20193295453989268
3255175516412913191,0.2651720315077001
3112115537978588854,0.01961015226651051
4007035536675623165,0.36269734472197274
940707987099663796,0.007351581900796163
5148517198995442534,0.2421837431516623
6390092341669257412,0.044972799447647344
5728340949235297747,0.2606715234508227
4880598228162408270,0.07664380806851025
5956113100710585646,0.244331419594376
626426105370992570,0.26331989017443425
7223064103539940143,0.23912161393387832
4350144704808549365,0.465137545164983
2337686587838837912,0.3647896021677063
5565136466974784209,0.019667119448268967
5711971537649851050,0.23470365141463218
1321472669297585395,0.036034266640616645
8809974764075770161,0.1936746539109889
1165213842552787906,0.37996974614673523
5284609537757626846,0.24462142932802317
4700477304532749238,0.07868350966038133
7025875638572665502,0.07379703260340907
5155181933644060956,0.22826911570695757
5986259114505694620,0.1811901156399976
1231083589710993407,0.08994641466915168
7406802640098897598,0.22027683861406527
6691128212834963903,0.07900034278537182
7032301838812964245,0.2254204493919548
6553632173715117670,0.14253645304877421
5953679966032866062,0.3681809638749432
2699404537583911339,0.3137786658172689
37804042144687567,0.015539742868795989
9080472262815726308,0.002945681732932948
8365453006093830336,0.0117235756856869
6896469773906493729,0.007275842006142648
7541648239883339197,0.1948118740145383
2097033527852991459,0.2056458581321175
893837120091996594,0.308555932024864
8779824470462114215,0.7169249406223533
2361476423594298470,0.26840337707293666
7736347575649757008,0.45332973538291377
4516845331831784346,0.3374022319115561
825375746538150120,0.18283981686242154
6580294469051066934,0.09008129099852777
2042066951326368682,0.7565713727537954
1020930907720874783,0.00851827720165432
7686456682207145191,0.006159245053049102
180672917438710112,0.4449547473402384
1586899519973711520,0.007400866438299751
4372491833459971368,0.35912787784718864
3574361164441663388,0.05940947479883901
1767924478042019258,0.5221352240871866
103163370934288535,0.25717847363706997
2140794557455139545,0.007523541143095144
6764139583586886826,0.34911007861898324
8399655532877947583,0.20115937986904314
1615183997983890022,0.20829409670173887
6341271420607358596,0.18912562070808447
7134947870341565316,0.013791120802779453
1929745041852291071,0.26118911509677967
6768748321285121830,0.04169948743113433
7233305232230798532,0.7141583269936371
3964720759970730269,0.10570841952776991
6033471950875401824,0.2838537083531063
1284071974086840988,0.3476752979344725
1010414757398170790,0.03067459869936436
1051086332160965240,0.01423877691856909
1554089808551119290,0.3289224048996423
7255703871012620563,0.48188357791339403
4846009734831706040,0.08965803705671285
8795981511936829719,0.257708694102067
4911321643054664382,0.1840631201332488
3210511869572833834,0.004842496459120998
6982040943381961399,0.2164508020658075
2961687545586572482,0.2551358089972915
4294995203948980899,0.3240789426614849
3590722211403104270,0.4261612138678685
6005210191979808184,0.027715499696028868
7122648958307645695,0.012077493654659658
2620628825881491930,0.24638087782315674
4321189979530624719,0.0037047039745179223
6247373028770407790,0.1765511235992985
5310079703427187467,0.23431791298985236
5056560554473700820,0.19568255438089074
5436647797916967474,0.11056343446711851
3730733818768574099,0.34618166802037476
2756063487388665309,0.1827012317715839
4078438229760552070,0.1734864380173598
7201317163736934178,0.45712337200748704
6251461353023773911,0.30666320472498976
4573358727369255966,0.009847090051873014
4631489658865122559,0.7494937330164204
5701010462892503611,0.2413882189757385
2605419914220005273,0.29933194251246453
2447274670404583804,0.32152668494982045
1595093303137600881,0.027458164477163493
7380190809512732782,0.2530633439423853
4069584668196063129,0.47019280214694736
